knockouts,n_knockouts,max_growth,min_PHB_at_max_growth
BUTCT2,1,0.42940554294404104,0.0
BUTCT,1,0.42940554294403593,0.0
BTS3r,1,0.42940554294403843,0.0
BTNt2i,1,0.42940554294403843,0.0
CDPPH,1,0.42940554294403976,0.0
CDGUNPD,1,0.42940554294404104,0.0
CD2tpp,1,0.42940554294404104,0.0
CD2tex,1,0.42940554294404104,0.0
CD2t6,1,0.42940554294404104,0.0
CD2t5,1,0.42940554294404104,0.0
CD2t4pp,1,0.42940554294404104,0.0
CD2t4,1,0.42940554294404104,0.0
CD2t3pp,1,0.42940554294404104,0.0
CD2abcpp,1,0.42940554294404104,0.0
CD2abc1,1,0.42940554294404104,0.0
CBPS_1,1,0.42940554294404104,0.0
CBPS,1,0.42940554294404104,0.0
CAt4,1,0.42940554294404104,0.0
CAT,1,0.42940554294404104,0.0
CARNtex,1,0.42940554294404104,0.0
CMPDAi,1,0.42940554294404315,0.0
CMCBTFexs,1,0.42940554294404315,0.0
CLtex,1,0.42940554294404315,0.0
CITtupp,1,0.42940554294404315,0.0
CITt4pp_1,1,0.42940554294404315,0.0
CITt3pp,1,0.4294055429440396,0.0
CHORS,1,0.42940554294404776,0.0
CHORM,1,0.42940554294404776,0.0
CHOLD,1,0.42940554294404776,0.0
CHLabc,1,0.42940554294404776,0.0
CGLYabcpp,1,0.42940554294404776,0.0
CELLBpts_2,1,0.42940554294404776,0.0
CELLBabc,1,0.42940554294404776,0.0
CELBt2,1,0.42940554294404776,0.0
CELBpts,1,0.42940554294404776,0.0
CDPPT160,1,0.42940554294404776,0.0
CRO4tex,1,0.42940554294403965,0.0
CRO4t3pp,1,0.42940554294403965,0.0
CRO4t3,1,0.42940554294403965,0.0
CRO4abcpp,1,0.42940554294403965,0.0
CPPPGO,1,0.42940554294403965,0.0
CPGNexs,1,0.42940554294403965,0.0
COt_1,1,0.42940554294403965,0.0
COabc,1,0.4294055429440403,0.0
COBALTt5,1,0.42940479409076077,0.0
COBALTt4pp,1,0.42940554294403965,0.0
COBALT2tex,1,0.42940554294403965,0.0
COBALT2t3pp,1,0.42940554294403965,0.0
COBALT2abcpp,1,0.4294055429440391,0.0
CO2tpp,1,0.35964181071983436,0.0
CO2tex,1,0.3596418107198345,0.0
CO2t,1,0.3596418107198339,0.0
CYSTS,1,0.4294055429440381,0.0
CYSTL,1,0.4294055429440381,0.0
CYSTGL,1,0.4294055429440381,0.0
CYSS_2,1,0.4294055429440381,0.0
CYSS,1,0.4294055429440381,0.0
CYSK2_I,1,0.4294055429440381,0.0
CYSGL,1,0.4294055429440381,0.0
CYSDS,1,0.4294055429440381,0.0
CYS,1,0.42940554294404015,0.0
CU2abcpp,1,0.4294055429440395,0.0
CTPS2,1,0.4294055429440395,0.0
CTPS1,1,0.4294055429440395,0.0
CTECOAI8,1,0.4294055429440395,0.0
CTECOAI7,1,0.4294055429440395,0.0
CTECOAI6,1,0.4294055429440421,0.0
CS,1,0.42001536444424664,0.0
CYTK2,1,0.42940554294404115,0.0
CYTK1,1,0.424091618455192,0.0
CYTDtex,1,0.4294055429440393,0.0
CYTDt2,1,0.4294055429440393,0.0
CYTDK2,1,0.4294055429440393,0.0
CYTDK1,1,0.4294055429440396,0.0
CYTDH,1,0.4294055429440396,0.0
CYTD,1,0.4294055429440396,0.0
CYTB_B3,1,0.4294055429440403,0.0
CYTB_B2,1,0.42940554294403255,0.0
CYTBD2pp,1,0.42940554294403255,0.0
CYStpp,1,0.42940554294403255,0.0
CYSabcpp,1,0.42940554294403255,0.0
CYSabc2pp,1,0.42940554294403255,0.0
