reaction_id,reaction_name,growth,growth_fraction_of_wt,classification,growth_coupled_PHB_after_knockout
IPPMIa,3-isopropylmalate dehydratase,0.4294055429440474,1.0000000000000138,non-essential,4.678907691915236
PMANM,Phosphomannomutase,0.4294055429440474,1.0000000000000138,non-essential,4.678907691915341
RECOAH2,3 hydroxyacyl Coa dehydratase   3R  3 hydroxyhexanoyl CoA,0.4294055429440474,1.0000000000000138,non-essential,4.678907691915287
PYNP1_1,Pyrimidine-nucleoside phosphorylase (cytosine),0.4294055429440474,1.0000000000000138,non-essential,4.678907691915353
4HPROLTtex,Trans 4 hydroxy L proline transport  extracellular,0.4294055429440474,1.0000000000000138,non-essential,4.678907691915236
ICITtex,Citrate transport via diffusion extracellular to periplasm,0.4294055429440474,1.0000000000000138,non-essential,4.678907691915341
OXFOtex,Oxalate:Formate antiporter (extracellular to periplasm),0.4268476819514028,0.9940432511068632,non-essential,4.886290137973034
3GMPtex_1,3GMP transport via diffusion (extracellular to cytoplasm),0.20519899853344478,0.4778676053564253,critical,4.233176051324757
ECOAH7,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA),0.42914763113472826,0.9993993747552837,non-essential,4.677931752487985
NADDPp_1,"NAD diphosphatase, peroxisomal",0.4293884847142731,0.9999602747797537,non-essential,4.678896854220479
APTNAT,5-aminopentanoate:2-oxoglutarate aminotransferase,0.42940554294404,0.9999999999999963,non-essential,4.678907691915766
MNLpts,Mannitol transport via PEP:Pyr PTS,0.4294055429440395,0.9999999999999952,non-essential,4.678907691915926
PBUTT,Phosphate butyryltransferase,0.4294055429440395,0.9999999999999952,non-essential,4.678907691915032
OCOAT2r,3-oxoacid CoA-transferase (Succinyl-CoA: 3-methylbutanoate),0.4294055429440395,0.9999999999999952,non-essential,4.6789076919154855
DALAt2pp,D-alanine transport in via proton symport (periplasm),0.4294055429440395,0.9999999999999952,non-essential,4.678907691915192
EX_balagly_e,R_EX_balagly_e,0.4294055429440395,0.9999999999999952,non-essential,4.678907691914663
DIPEPabc8,Dipeptide transport via ABC system  gly asn,0.4294055429440395,0.9999999999999952,non-essential,4.678907691914959
EX_gly_e,R_EX_gly_e,0.4294055429440395,0.9999999999999952,non-essential,4.6789076919149775
AHSERL2,O acetylhomoserine  thiol  lyase,0.4294055429440395,0.9999999999999952,non-essential,4.678907691915231
FE3Gabcpp,Iron (III) transport via ABC system (GTP) (periplasm),0.4294055429440395,0.9999999999999952,non-essential,4.678907691914434
H2Otex,H2O transport via diffusion (extracellular to periplasm),0.3958281281868622,0.921804887456809,non-essential,4.883555555556206
NADN,NAD nucleosidase,0.4294055429440394,0.999999999999995,non-essential,4.678907691915165
MTAM_1,,0.4294055429440372,0.9999999999999899,non-essential,4.678907691915198
PLIPA1E160pp,"Phospholipase A1 (phosphatidylethanolamine, n-C16:0) (periplasm)",0.4294055429440372,0.9999999999999899,non-essential,4.678907691915686
VALt3pp,L-valine transport out via proton antiport (periplasm),0.4288684662592402,0.998749255351668,non-essential,4.576652694028802
GTHOr,Glutathione oxidoreductase,0.429405542944043,1.0000000000000033,non-essential,4.678907691915148
CA2abc1,Calcium efflux  via ABC system,0.4294055429440372,0.9999999999999899,non-essential,4.6789076919150725
EX_trp__L_e,R_EX_trp__L_e,0.4288496163724934,0.9987053577191001,non-essential,4.678273218814493
HACD2,3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA),0.4293944832227244,0.9999742441114259,non-essential,4.678413137411485
MALT,Alpha glucosidase,0.4294055429440382,0.9999999999999922,non-essential,4.67890769191514
CD2tex,Cadmium (Cd+2) transport via diffusion (extracellular to periplasm),0.42940554294403904,0.9999999999999942,non-essential,4.678907691915215
UNK5,2 keto 4 methylthiobutyrate transamination,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915351
MSO3tex,Methanesulfonate transport via diffusion (extracellular to periplasm),0.42940554294403904,0.9999999999999942,non-essential,4.678907691915147
ASPt2pp,L-aspartate transport in via proton symport (periplasm),0.42940554294403904,0.9999999999999942,non-essential,4.678907691915351
AH6PI,Arabino-3-hexulose-6-P Isomerase,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915147
CELLBabc,Cellobiose transport via ATP transporter,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915351
NDP3,Nucleoside diphosphatase  GDP,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915147
F6PP,D-fructose 6-phosphate phosphatase,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915351
METDabc,D-methionine transport via ABC system,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915147
MMETt2pp,S-methylmethionine permease (periplasm),0.429404621278837,0.999997853625274,non-essential,4.678911565551881
AEPabcpp,AEP transport via ABC system periplasm,0.4294055429440352,0.9999999999999852,non-essential,4.678907691915212
TYRt2r,L tyrosine reversible transport via proton symport,0.4283753797767617,0.997600955124573,non-essential,4.6782531945406065
EX_malt_e,R_EX_malt_e,0.4137170809812649,0.9634646962048623,non-essential,4.6112718019108945
AMPEP11,Aminopeptidase,0.4294055429440439,1.0000000000000056,non-essential,4.678907691915457
AGM3PApp,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide amidase (periplasm),0.42940554294403904,0.9999999999999942,non-essential,4.678907691915286
UDCPDP,Undecaprenyl-diphosphatase,1.8010465618969862e-15,4.194278791905794e-15,essential,
ICHORS,Isochorismate synthase,0.42940554294403843,0.9999999999999928,non-essential,4.678907691915164
TNTR2x,TNT nitroreductase 2 Hydroxylamino 4 6 dinitrotoluene,0.42940554294403993,0.9999999999999962,non-essential,4.6789076919151995
EX_4abut_e,R_EX_4abut_e,0.35964181071983536,0.8375341600252759,non-essential,5.22027463941064
ALATA_D,D-alanine transaminase,0.4294055429440515,1.000000000000023,non-essential,4.678907691915288
HYXNtex,Hypoxanthine transport via diffusion (extracellular to periplasm),0.42940554294404415,1.000000000000006,non-essential,4.678907691915262
EX_his__L_e,R_EX_his__L_e,0.4290511108064,0.9991745981311477,non-essential,4.6771582300792796
DHORTS,Dihydroorotase,0.42940554294403777,0.9999999999999912,non-essential,4.678907691915116
ASNt4,L-asparagine transport in via sodium symport,0.42760794832162935,0.9958137600877536,non-essential,4.677765619476166
NH4t,Ammonia reversible transport,0.42940554294403577,0.9999999999999866,non-essential,4.6789076919153585
GLYLEUtr,Gly-Leu ABC transporters,0.4294055429440384,0.9999999999999927,non-essential,4.6789076919152714
HISt2r,L histidine reversible transport via proton symport,0.42905111080639524,0.9991745981311366,non-essential,4.6771582300792485
EX_butso3_e,R_EX_butso3_e,0.4294055429440374,0.9999999999999903,non-essential,4.678907691915264
VALt2r,L valine reversible transport via proton symport,0.42940554294403843,0.9999999999999928,non-essential,4.67890769191536
SERt2r,L serine reversible transport via proton symport,0.4294055429440384,0.9999999999999927,non-essential,4.6789076919150165
METte,Methionine antiporter,0.4294055429440394,0.999999999999995,non-essential,4.678907691915246
VALabcpp,L-valine transport via ABC system (periplasm),0.4294055429440394,0.999999999999995,non-essential,4.678907691915755
NAabc,,0.4294055429440394,0.999999999999995,non-essential,4.678907691915243
MLDCP1Bpp,"Murein L,D-carboxypeptidase (murein4p4p) (periplasm)",0.4294055429440394,0.999999999999995,non-essential,4.67890769191539
SSALy,Succinate-semialdehyde dehydrogenase (NADP),0.4294055429440394,0.999999999999995,non-essential,4.6789076919152475
4HPRODCtex,Cis 4 hydroxy L proline transport  extracellular,0.4294055429440394,0.999999999999995,non-essential,4.678907691915755
NNAM,Nicotinamidase,0.4294055429440394,0.999999999999995,non-essential,4.678907691915243
2AGPG180tipp,2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0) transporter via facilitated diffusion (periplasm),0.4294055429440394,0.999999999999995,non-essential,4.67890769191539
FRD2,Fumarate reductase,0.4294055429440394,0.999999999999995,non-essential,4.6789076919152475
GLNabc,L-glutamine transport via ABC system,0.4294055429440394,0.999999999999995,non-essential,4.678907691915755
DAPDA,"N-acetyl-L,L-diaminopimelate deacetylase",0.3590424561771269,0.8361383826475568,non-essential,9.42119141841269
GLUR,Glutamate racemase,0.4294055429440401,0.9999999999999967,non-essential,4.67890769191642
GLYGLYCNc,Hydrolysis of glycylycine for uptake,0.429405542944039,0.999999999999994,non-essential,4.678907691915263
CRO4t3,Chromate transport out via proton antiport,0.429405542944039,0.999999999999994,non-essential,4.67890769191525
SO3tex,Sulfite transport via diffusion (extracellular to periplasm),0.429405542944039,0.999999999999994,non-essential,4.678907691915038
HKM1PP,2 hydroxy 3 keto 5 methylthiopentenyl 1 phosphate phophatase,0.429405542944039,0.999999999999994,non-essential,4.678907691915184
ASPt2r,L aspartate reversible transport via proton symport,0.42940554294403943,0.9999999999999951,non-essential,4.678907691915077
Growth,Biomass reaction,0.0,0.0,essential,
3NTD9pp,3'-nucleotidase (GMP) (periplasm),0.35938428278618745,0.8369344287505414,non-essential,4.432166666667334
EX_gly_asn__L_e,R_EX_gly_asn__L_e,0.429405542944046,1.0000000000000104,non-essential,4.6789076919151436
EX_ala__D_e,R_EX_ala__D_e,0.42940554294404104,0.9999999999999989,non-essential,4.678907691915247
EX_glyald_e,R_EX_glyald_e,0.42940554294404104,0.9999999999999989,non-essential,4.678907691915203
ACOAD5_1,Acyl CoA dehydrogenase  dodecanoyl CoA,0.4294013954817808,0.9999903413862982,non-essential,4.678857492392887
PROAKGOX1,Prolyl 4-hydroxylase,0.4294055429440363,0.9999999999999879,non-essential,4.678907691914944
EX_glyser_e,R_EX_glyser_e,0.42940554294403965,0.9999999999999956,non-essential,4.678907691915094
ADSS,Adenylosuccinate synthase,0.42940554294403965,0.9999999999999956,non-essential,4.678907691914941
PROHISGLUtr,Tripeptide Opp3 transport,0.42940554294403965,0.9999999999999956,non-essential,4.678907691915095
2AGPE160tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) transporter via facilitated diffusion (periplasm),0.42940554294403965,0.9999999999999956,non-essential,4.678907691914941
2AACLPGT160,2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160,0.42940554294403965,0.9999999999999956,non-essential,4.678907691915095
4HPROE,4 hydroxyproline epimerase,0.42940554294403965,0.9999999999999956,non-essential,4.678907691914941
NDPK6,Nucleoside-diphosphate kinase (ATP:dUDP),0.42940554294403965,0.9999999999999956,non-essential,4.678907691915095
ACLS_a,Acetolactate synthase,0.42940554294403965,0.9999999999999956,non-essential,4.678907691914941
NTPP1,Nucleoside triphosphate pyrophosphorylase (dgtp),0.42940554294403965,0.9999999999999956,non-essential,4.678907691915095
SALCpts,Salicin transport via PEP:Pyr PTS,0.42940554294403965,0.9999999999999956,non-essential,4.678907691914941
SPMDt3i,Spermidine transport in via proton antiport,0.42940554294403965,0.9999999999999956,non-essential,4.678907691915095
ALAabc,L-alanine transport via ABC system,0.42940554294403965,0.9999999999999956,non-essential,4.678907691914941
SALCHS2FEexs,Salmochelin s2 Fe III sequestration,0.42940554294403965,0.9999999999999956,non-essential,4.678907691915095
EX_maltttr_e,R_EX_maltttr_e,0.42940554294403965,0.9999999999999956,non-essential,4.678907691914941
HISGLYabcpp,L Histidinylglycine  His Gly  transport via ABC system  periplasm,0.42940554294403965,0.9999999999999956,non-essential,4.678907691915095
EX_actn__R_e,R_EX_actn__R_e,0.42940554294403965,0.9999999999999956,non-essential,4.678907691914941
ILEt2r,L isoleucine reversible transport via proton symport,0.4286903036325059,0.9983343500723537,non-essential,4.696909125921356
MLTGY4pp,Murein lytic transglycosylase (murein4px4p4p) (periplasm),0.4294055429440381,0.999999999999992,non-essential,4.678907691914957
GCALDD,Glycolaldehyde dehydrogenase,0.4294055429440395,0.9999999999999952,non-essential,4.678907691915095
ECOAH2,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA),0.4293944832227247,0.9999742441114267,non-essential,4.678413137411414
NH4tpp,Ammonia reversible transport (periplasm),0.4294055429440382,0.9999999999999922,non-essential,4.678907691915358
SADT,Sulfate adenylyltransferase,0.42940554294404165,1.0000000000000002,non-essential,4.678907691915198
AM4PA,Anhydrous-N-Acetylmuramyl-tetrapeptide amidase,0.42940554294404165,1.0000000000000002,non-essential,4.678907691915425
ALAALAr,D-alanine-D-alanine ligase (reversible),-1.8617364598495926e-15,-4.3356134787766515e-15,essential,
AMPEP3,Aminopeptidase,0.4294055429440398,0.999999999999996,non-essential,4.678907691915198
BALAGLYabcpp,Beta alanyl L glycine transport via ABC system  periplasm,0.4294055429440394,0.999999999999995,non-essential,4.678907691915425
MTHFC_1,Methenyltetrahydrofolate cyclohydrolase,0.4294055429440394,0.999999999999995,non-essential,4.678907691915198
GDH1,Glutamate dehydrogenase (NAD),0.4294055429440394,0.999999999999995,non-essential,4.678907691915425
GALURt2rpp,"D-galacturonate transport via proton symport, reversible (periplasm)",0.4294055429440394,0.999999999999995,non-essential,4.67890769191508
UPPRT,Uracil phosphoribosyltransferase,0.42940554294403993,0.9999999999999962,non-essential,4.678907691915144
RHACOAR80,3R  3 Hydroxyacyl CoANADP oxidoreductase,0.42940554294403965,0.9999999999999956,non-essential,4.6789076919151595
CYTB_B3,Menauinol oxidase  72 protons,0.42940554294403915,0.9999999999999944,non-essential,4.678907691915206
EX_salchs2_e,R_EX_salchs2_e,0.4294055429440379,0.9999999999999915,non-essential,4.67890769191553
HSTPT,Histidinol-phosphate transaminase,0.4294055429440379,0.9999999999999915,non-essential,4.678907691913986
AMPTASEHH,Aminopeptidase  His His,0.4294055429440379,0.9999999999999915,non-essential,4.678907691915084
Zn2tex,Zinc (Zn+2) transport via diffusion (extracellular to periplasm),0.4294055429440379,0.9999999999999915,non-essential,4.67890769191525
EX_mal__D_e,R_EX_mal__D_e,0.4294055429440379,0.9999999999999915,non-essential,4.678907691914299
PTA2,Phosphate acetyltransferase,0.42940554294403993,0.9999999999999962,non-essential,4.6789076919151755
DALAALAD,Beta alanine L alanine dipeptidase,0.4294055429440369,0.9999999999999891,non-essential,4.678907691915302
ARGDI_1,Arginine deiminase,0.4294055429440388,0.9999999999999937,non-essential,4.678907691916161
SHGO,S-2-hydroxyglutarate oxidase,0.4294055429440388,0.9999999999999937,non-essential,4.678907691916109
GLYBt2r,"Glycine betaine transport via proton symport, reversible",0.4294055429440388,0.9999999999999937,non-essential,4.678907691916161
2HXMPt6,2  hydroxymethyl phenol transport inout via proton symport,0.4294055429440388,0.9999999999999937,non-essential,4.678907691916109
ALR2,Aldose reductase (methylglyoxal),0.4294055429440388,0.9999999999999937,non-essential,4.678907691916161
GLCURt2rpp,"D-glucuronate transport via proton symport, reversible (periplasm)",0.4294055429440388,0.9999999999999937,non-essential,4.678907691916109
PSUDS,Pseudouridylate synthase,0.4294055429440388,0.9999999999999937,non-essential,4.678907691916161
UGMDDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase",-2.8956378014563134e-16,-6.743363817810945e-16,essential,
EX_glygln_e,R_EX_glygln_e,0.4294055429440386,0.9999999999999931,non-essential,4.678907691916109
THPAT,"L-2,3,4,5-tetrahydrodipicolinate N2-acetyltransferase",0.359042456177125,0.8361383826475524,non-essential,9.421191418412482
MAL6PG,Maltose 6  phosphate glucosidase,0.41371708098126125,0.9634646962048538,non-essential,4.611271801910818
PPNCL,Phosphopantothenate-cysteine ligase,-2.787113043050106e-12,-6.490631266521195e-12,essential,
VALTA,Valine transaminase,0.42940554294403777,0.9999999999999912,non-essential,4.678907691915141
MNLptspp,Mannitol transport via PEP:Pyr PTS (periplasm),0.4294055429440403,0.9999999999999971,non-essential,4.67890769191527
TNTR1x,TNT nitroreductase 4 Hydroxylamino 2 6 dinitrotoluene,0.4294055429440403,0.9999999999999971,non-essential,4.678907691915278
LDGUNPD,Linear diguanylate phosphodiesterase,0.4294055429440403,0.9999999999999971,non-essential,4.678907691915434
ETOHtrpp,Ethanol reversible transport via diffusion (periplasm),0.4294055429440403,0.9999999999999971,non-essential,4.67890769191535
PLCD,PLCD,0.4294055429440403,0.9999999999999971,non-essential,4.678907691915333
DKMD2K,1 2 dihydroxy 3 keto 5 methylthiopentene dioxygenase  2 keto 4 methylthiobutyrate,0.4294055429440403,0.9999999999999971,non-essential,4.678907691915518
ECOAH8,3-hydroxyacyl-CoA dehydratase (3-hydroxyoctadecanoyl-CoA),0.4294055429440403,0.9999999999999971,non-essential,4.678907691915332
HYPOE,Hypothetical enyme,0.4294055429440403,0.9999999999999971,non-essential,4.6789076919154935
NDPK1,Nucleoside-diphosphate kinase (ATP:GDP),-1.6389915405789312e-15,-3.816884918023795e-15,essential,
ILEabc,L-isoleucine transport via ABC system,0.4294055429440403,0.9999999999999971,non-essential,4.678907691915244
EX_val__L_e,R_EX_val__L_e,0.4288684662592337,0.9987492553516529,non-essential,4.576652694028883
GAPDi_nadp,Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating),0.42940554294403466,0.999999999999984,non-essential,4.678907691915403
4PCP,"Tetrapeptide L,D-carboxypeptidase",0.4294055429440318,0.9999999999999774,non-essential,4.67890769191539
ADCS,4-amino-4-deoxychorismate synthase,0.4294055429440318,0.9999999999999774,non-essential,4.6789076919152635
BETALDHx,Betaine-aldehyde dehydrogenase,0.4294055429440318,0.9999999999999774,non-essential,4.678907691914454
EX_glyc_e,R_EX_glyc_e,0.4294055429440318,0.9999999999999774,non-essential,4.678907691915322
GLYCL,Glycine Cleavage System,0.42940554294403654,0.9999999999999883,non-essential,4.678907691914788
XYLI2,Xylose isomerase,0.42940554294403654,0.9999999999999883,non-essential,4.678907691915258
CYTB_B2,Menaquinol oxidase  71 protons,0.42940554294403527,0.9999999999999853,non-essential,4.6789076919152786
REPHACCOAI,"Ring 1,2-epoxyphenylacetyl-CoA isomerase (oxepin-CoA forming)",0.42940554294404043,0.9999999999999974,non-essential,4.67890769191529
O2tex,Oxygen transport via diffusion (extracellular to periplasm),0.23535093381235334,0.548085458326334,non-essential,2.8722165264239674
PG181abcpp,"Phosphatidylglycerol transport via ABC system (n-C18:1, periplasm)",0.42940554294403854,0.999999999999993,non-essential,4.678907691915481
EX_nac_e,R_EX_nac_e,0.1932302473541859,0.4499947672528459,critical,4.355554443347924
MELIBabc,Melibiose transport via ABC system (import),0.4294055429440394,0.999999999999995,non-essential,4.678907691914833
ACPPAT160,Acyl-(acyl carrier protein):phosphate acyltransferase (C16:0),0.4294055429440339,0.9999999999999821,non-essential,4.678907691914782
ACOAD5,Acyl-CoA dehydrogenase (dodecanoyl-CoA),0.4294055429440339,0.9999999999999821,non-essential,4.678907691915226
EDA,2-dehydro-3-deoxy-phosphogluconate aldolase,0.4294055429440339,0.9999999999999821,non-essential,4.678907691914059
ADtr,"Acetamide transport, extracellular",0.4294055429440339,0.9999999999999821,non-essential,4.678907691915441
PNTK,Pantothenate kinase,0.4294055429440339,0.9999999999999821,non-essential,4.678907692024955
GLYMETabcpp,L Glycinylmethionine  Gly Met  transport via ABC system  periplasm,0.4294055429440339,0.9999999999999821,non-essential,4.678907691915161
METOX2s,Methionine oxidation 2 (spontaneous),0.4294055429440339,0.9999999999999821,non-essential,4.678907691915603
PRMICI,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase,0.4294055429440339,0.9999999999999821,non-essential,4.678907691915202
EX_4ahmmp_e,R_EX_4ahmmp_e,0.4294055429440339,0.9999999999999821,non-essential,4.678907691914936
ICHORT,Isochorismatase,0.4294055429440339,0.9999999999999821,non-essential,4.678907691915263
OXPTNDH,Glutarate-semialdehyde:NAD+ oxidoreductase,0.4294055429440339,0.9999999999999821,non-essential,4.678907691915146
CHORS,Chorismate synthase,0.4294055429440339,0.9999999999999821,non-essential,4.678907691914953
ACACT7r,Acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r),0.42914763113471854,0.9993993747552611,non-essential,4.67793175248787
APG3PAT160,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C16:0),0.4294055429440394,0.999999999999995,non-essential,4.678907691916436
DM1PE,2 3 diketo 5 methylthiopentyl 1 phosphate enolase,0.4294055429440339,0.9999999999999821,non-essential,4.678907691915256
ALDD3y,"Aldehyde dehydrogenase (propanal, NADP)",0.4294055429440339,0.9999999999999821,non-essential,4.67890769191569
AMPTASEAH,Aminopeptidase  Ala His,0.4294055429440339,0.9999999999999821,non-essential,4.678907691916367
THDPS,Tetrahydrodipicolinate succinylase,0.3589804206186798,0.8359939141853618,non-essential,9.425991718980619
CAT,Catalase,0.4294055429440392,0.9999999999999946,non-essential,4.67890769191534
GPDDA4,Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol),0.4294055429440374,0.9999999999999903,non-essential,4.67890769191515
EX_fe2_e,R_EX_fe2_e,0.4294055429440374,0.9999999999999903,non-essential,4.678907691915291
SULabcpp,Sulfate transport via ABC system (periplasm),0.4294055429440391,0.9999999999999943,non-essential,4.678907691915013
DDPA,3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase,0.4294055429440391,0.9999999999999943,non-essential,4.678907691914956
HISHISabcpp,L Histidinylhistidine  His His  transport via ABC system  periplasm,0.4294055429440391,0.9999999999999943,non-essential,4.6789076919151436
GLCabcpp,D-glucose transport via ABC system (periplasm),0.4294055429440391,0.9999999999999943,non-essential,4.67890769191518
PGP181abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C18:1, periplasm)",0.4294055429440391,0.9999999999999943,non-essential,4.678907691915148
EX_hisgly_e,R_EX_hisgly_e,0.4294055429440391,0.9999999999999943,non-essential,4.678907691914976
PPPGO,Protoporphyrinogen oxidase (aerobic),0.4294055429440391,0.9999999999999943,non-essential,4.678907691915035
DHBSZ3FEexs,23dhbsz3 Fe III sequestration,0.4294055429440391,0.9999999999999943,non-essential,4.678907691914894
MALDtex,D-Malate transport via diffusion (extracellular to periplasm),0.4294055429440391,0.9999999999999943,non-essential,4.678907691915148
HOXPRx,2 hydroxy 3 oxopropionate reductase  NAD,0.4294055429440391,0.9999999999999943,non-essential,4.678907691915075
GALt2pp,D-galactose transport in via proton symport (periplasm),0.4294055429440391,0.9999999999999943,non-essential,4.678907691915044
EX_mal__L_e,R_EX_mal__L_e,0.4294055429440391,0.9999999999999943,non-essential,4.678907691915614
EX_salchs4fe_e,R_EX_salchs4fe_e,0.4294055429440391,0.9999999999999943,non-essential,4.678907691915319
UPP3MT_2,Uroporphyrinogen methyltransferase,0.4294055429440391,0.9999999999999943,non-essential,4.678907691915444
LPLIPAL1A160pp,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:0) (periplasm)",0.4294055429440391,0.9999999999999943,non-essential,4.67890769191541
MALDt2_2pp,D-Malate transport via proton symport (2 H) (periplasm),0.4294055429440391,0.9999999999999943,non-essential,4.678907691915265
AHCi,Adenosylhomocysteinase,0.42940523092152166,0.9999992733616857,non-essential,4.6789061517853785
P5CR,Pyrroline-5-carboxylate reductase,0.42940554294403616,0.9999999999999875,non-essential,4.678907691915725
PPND,Prephenate dehydrogenase,0.4294055429440375,0.9999999999999906,non-essential,4.678907691915162
TNTtex,Trinitrotoluene transport via diffusion  extracellular to periplasm  irreversible,0.4294055429440375,0.9999999999999906,non-essential,4.678907691915397
OIVD1r,2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate),0.429374438929854,0.9999275649448438,non-essential,4.678994943808587
DCYTD,Deoxycytidine deaminase,0.4294055429440383,0.9999999999999925,non-essential,4.678907691915083
EX_mththf_e,R_EX_mththf_e,0.4294055429440375,0.9999999999999906,non-essential,4.678907691915049
EX_2hxmp_e,R_EX_2hxmp_e,0.4294055429440375,0.9999999999999906,non-essential,4.67890769191532
HXANt2r,Hypoxanthine reversible transport via proton symport,0.4294055429440375,0.9999999999999906,non-essential,4.678907691915162
PTAr,Phosphotransacetylase,0.4294055429440375,0.9999999999999906,non-essential,4.678907691915397
AEPtex,AEP transport via diffusion extracellular to periplasm,0.4294055429440375,0.9999999999999906,non-essential,4.67890769191541
EX_acmana_e,R_EX_acmana_e,0.4294055429440375,0.9999999999999906,non-essential,4.678907691915265
MTHFC,Methenyltetrahydrofolate cyclohydrolase,0.4294055429440375,0.9999999999999906,non-essential,4.678907691914906
H2tpp,Hydrogen transport diffusion (periplasm),0.42520525973098705,0.9902183768186666,non-essential,4.22969046506497
ALAGLYtr,Dipeptide transport via ABC system ala-gly,0.42940554294403,0.9999999999999731,non-essential,4.678907691915207
PGAMT,Phosphoglucosamine mutase,1.3719006808565627e-15,3.1948834927716416e-15,essential,
METSR_S1,L methionine S oxide reductase  trdrd,0.4294055429440398,0.999999999999996,non-essential,4.678907691915046
HMGL_2,,0.42940554294403466,0.999999999999984,non-essential,4.678907691915309
ACOAD20,Acyl CoA dehydrogenase  2 methylbutnoyl CoA,0.42940554294403466,0.999999999999984,non-essential,4.67890769191537
KAS3,B-ketoacyl synthetase (Iso-C15:0),-4.0962598459848345e-16,-9.53937347408355e-16,essential,
AMPEP14,Aminopeptidase,0.429405542944038,0.9999999999999917,non-essential,4.678907691914833
AMMQT8_2,S-adenosylmethione:2-demethylmenaquinone methyltransferase,0.429405542944047,1.0000000000000127,non-essential,4.678907691915144
ICITt4pp,Citrate transport via sodium symport  periplasm,0.42940554294404043,0.9999999999999974,non-essential,4.678907691915487
MN6PP,Mannose 6-phosphate phosphatase,0.42940554294404043,0.9999999999999974,non-essential,4.6789076919150245
MALTabc,Maltose transport via ABC system,0.42940554294404043,0.9999999999999974,non-essential,4.678907691915356
GLYSERabcpp,L Glycinylserine  Gly Ser  transport via ABC system  periplasm,0.42940554294404043,0.9999999999999974,non-essential,4.6789076919152475
ANHMK,"1,6-anhydrous-N-Acetylmuramate kinase",0.42940554294404043,0.9999999999999974,non-essential,4.678907691915214
FACOAL160t2pp,Fatty-acid-CoA ligase (hexadecanoate transport via vectoral Co-A coupling),0.42940554294404043,0.9999999999999974,non-essential,4.67890769191509
ASP1DC,Aspartate 1-decarboxylase,0.42940554294404043,0.9999999999999974,non-essential,4.678907691915486
DCYTt2,Deoxycytidine transport in via proton symport,0.42940554294404043,0.9999999999999974,non-essential,4.6789076919150245
GLYMETtr,Dipeptide transport via ABC system gly-met,0.42940554294404043,0.9999999999999974,non-essential,4.678907691914959
NTD8,5'-nucleotidase (dGMP),0.42940554294404043,0.9999999999999974,non-essential,4.6789076919152475
GLYGLNtex,L Glycinylglutamine transport via diffusion  extracellular to periplasm,0.42940554294404043,0.9999999999999974,non-essential,4.678907691915214
FEENTERexs,Enterobactin Fe(III) binding (spontaneous),0.42940554294404043,0.9999999999999974,non-essential,4.67890769191509
DHAK,Dihydroxyacetone kinase,0.42940554294404043,0.9999999999999974,non-essential,4.678907691915486
SO3abcpp,Sulfite transport via ABC system (periplasm),0.42940554294404043,0.9999999999999974,non-essential,4.6789076919150245
ARBabc,L-arabinose transport via ABC system,0.42940554294404043,0.9999999999999974,non-essential,4.678907691915356
PLIPA1G181pp,"Phospholipase A1 (phosphatidylglycerol, n-C18:1) (periplasm)",0.42940554294404043,0.9999999999999974,non-essential,4.6789076919152475
GLYt2r,Glycine reversible transport via proton symport,0.42940554294404043,0.9999999999999974,non-essential,4.678907691915214
AIRCr,Phosphoribosylaminoimidazole carboxylase,0.42940554294404043,0.9999999999999974,non-essential,4.67890769191509
34HPPOR,4 Hydroxyphenylpyruvateoxygen oxidoreductase,0.42940554294404043,0.9999999999999974,non-essential,4.678907691915486
URIK1,Uridine kinase  ATPUridine,0.42940554294404043,0.9999999999999974,non-essential,4.6789076919150245
3NUCLE2,3  nucleotidase  3  UMP,0.4294055429440454,1.000000000000009,non-essential,4.678907691915356
SUCD4,Succinate dehyrdogenase,0.4294055429440342,0.9999999999999829,non-essential,4.678907691916334
