maltose,nitrogen,growth_rate_1_h,PHB_flux
15.714285714285715,7.142857142857143,0.4294055429440397,4.678907691915188
17.142857142857142,7.142857142857143,0.42940554294404015,4.678907691916268
18.571428571428573,7.142857142857143,0.4294055429440397,4.678907691915188
20.0,7.142857142857143,0.42940554294404015,4.678907691916268
0.0,7.857142857142858,0.41371708098126164,4.611271801910961
1.4285714285714286,7.857142857142858,0.4294055429440399,4.678907691915257
2.857142857142857,7.857142857142858,0.4294055429440397,4.678907691916274
4.285714285714286,7.857142857142858,0.4294055429440397,4.678907691915188
5.714285714285714,7.857142857142858,0.42940554294404015,4.678907691916271
7.142857142857143,7.857142857142858,0.4294055429440397,4.678907691915188
8.571428571428571,7.857142857142858,0.42940554294404015,4.678907691916271
10.0,7.857142857142858,0.4294055429440397,4.678907691915188
11.428571428571429,7.857142857142858,0.42940554294404015,4.678907691916271
12.857142857142858,7.857142857142858,0.4294055429440397,4.678907691915188
14.285714285714286,7.857142857142858,0.42940554294404015,4.678907691916271
15.714285714285715,7.857142857142858,0.4294055429440397,4.678907691915188
17.142857142857142,7.857142857142858,0.42940554294404015,4.678907691916271
18.571428571428573,7.857142857142858,0.4294055429440397,4.678907691915188
20.0,7.857142857142858,0.42940554294404015,4.678907691916271
0.0,8.571428571428571,0.41371708098126164,4.611271801910986
1.4285714285714286,8.571428571428571,0.4294055429440391,4.678907691916277
2.857142857142857,8.571428571428571,0.42940554294404054,4.678907691915224
4.285714285714286,8.571428571428571,0.4294055429440403,4.6789076919156125
5.714285714285714,8.571428571428571,0.42940554294404015,4.678907691916268
7.142857142857143,8.571428571428571,0.4294055429440397,4.678907691915188
8.571428571428571,8.571428571428571,0.42940554294404015,4.678907691916268
10.0,8.571428571428571,0.4294055429440397,4.678907691915188
11.428571428571429,8.571428571428571,0.42940554294404015,4.678907691916268
12.857142857142858,8.571428571428571,0.4294055429440397,4.678907691915188
14.285714285714286,8.571428571428571,0.42940554294404015,4.678907691916268
15.714285714285715,8.571428571428571,0.4294055429440397,4.678907691915188
17.142857142857142,8.571428571428571,0.42940554294404015,4.678907691916268
18.571428571428573,8.571428571428571,0.4294055429440397,4.678907691915188
20.0,8.571428571428571,0.42940554294404015,4.678907691916268
0.0,9.285714285714286,0.41371708098126164,4.611271801910961
1.4285714285714286,9.285714285714286,0.4294055429440399,4.678907691915257
2.857142857142857,9.285714285714286,0.4294055429440397,4.678907691916274
4.285714285714286,9.285714285714286,0.4294055429440397,4.678907691915188
5.714285714285714,9.285714285714286,0.42940554294404015,4.678907691916271
7.142857142857143,9.285714285714286,0.4294055429440397,4.678907691915188
8.571428571428571,9.285714285714286,0.42940554294404015,4.678907691916271
10.0,9.285714285714286,0.4294055429440397,4.678907691915188
11.428571428571429,9.285714285714286,0.42940554294404015,4.678907691916271
12.857142857142858,9.285714285714286,0.4294055429440397,4.678907691915188
14.285714285714286,9.285714285714286,0.42940554294404015,4.678907691916271
15.714285714285715,9.285714285714286,0.4294055429440397,4.678907691915188
17.142857142857142,9.285714285714286,0.42940554294404015,4.678907691916271
18.571428571428573,9.285714285714286,0.4294055429440397,4.678907691915188
20.0,9.285714285714286,0.42940554294404015,4.678907691916271
0.0,10.0,0.41371708098126164,4.611271801910986
1.4285714285714286,10.0,0.4294055429440391,4.678907691916277
2.857142857142857,10.0,0.42940554294404054,4.678907691915224
4.285714285714286,10.0,0.4294055429440403,4.6789076919156125
5.714285714285714,10.0,0.42940554294404015,4.678907691916268
7.142857142857143,10.0,0.4294055429440397,4.678907691915188
8.571428571428571,10.0,0.42940554294404015,4.678907691916268
10.0,10.0,0.4294055429440397,4.678907691915188
11.428571428571429,10.0,0.42940554294404015,4.678907691916268
12.857142857142858,10.0,0.4294055429440397,4.678907691915188
14.285714285714286,10.0,0.42940554294404015,4.678907691916268
15.714285714285715,10.0,0.4294055429440397,4.678907691915188
17.142857142857142,10.0,0.42940554294404015,4.678907691916268
18.571428571428573,10.0,0.4294055429440397,4.678907691915188
20.0,10.0,0.42940554294404015,4.678907691916268
