EX_malt_e,EX_o2_e,flux_maximum
16.842105263157894,14.736842105263158,
16.842105263157894,15.789473684210526,
16.842105263157894,16.842105263157894,
16.842105263157894,17.894736842105264,
16.842105263157894,18.94736842105263,
16.842105263157894,20.0,
17.894736842105264,0.0,
17.894736842105264,1.0526315789473684,
17.894736842105264,2.1052631578947367,
17.894736842105264,3.1578947368421053,
17.894736842105264,4.2105263157894735,
17.894736842105264,5.263157894736842,
17.894736842105264,6.315789473684211,
17.894736842105264,7.368421052631579,
17.894736842105264,8.421052631578947,
17.894736842105264,9.473684210526315,
17.894736842105264,10.526315789473683,
17.894736842105264,11.578947368421051,
17.894736842105264,12.631578947368421,
17.894736842105264,13.68421052631579,
17.894736842105264,14.736842105263158,
17.894736842105264,15.789473684210526,
17.894736842105264,16.842105263157894,
17.894736842105264,17.894736842105264,
17.894736842105264,18.94736842105263,
17.894736842105264,20.0,
18.94736842105263,0.0,
18.94736842105263,1.0526315789473684,
18.94736842105263,2.1052631578947367,
18.94736842105263,3.1578947368421053,
18.94736842105263,4.2105263157894735,
18.94736842105263,5.263157894736842,
18.94736842105263,6.315789473684211,
18.94736842105263,7.368421052631579,
18.94736842105263,8.421052631578947,
18.94736842105263,9.473684210526315,
18.94736842105263,10.526315789473683,
18.94736842105263,11.578947368421051,
18.94736842105263,12.631578947368421,
18.94736842105263,13.68421052631579,
18.94736842105263,14.736842105263158,
18.94736842105263,15.789473684210526,
18.94736842105263,16.842105263157894,
18.94736842105263,17.894736842105264,
18.94736842105263,18.94736842105263,
18.94736842105263,20.0,
20.0,0.0,
20.0,1.0526315789473684,
20.0,2.1052631578947367,
20.0,3.1578947368421053,
20.0,4.2105263157894735,
20.0,5.263157894736842,
20.0,6.315789473684211,
20.0,7.368421052631579,
20.0,8.421052631578947,
20.0,9.473684210526315,
20.0,10.526315789473683,
20.0,11.578947368421051,
20.0,12.631578947368421,
20.0,13.68421052631579,
20.0,14.736842105263158,
20.0,15.789473684210526,
20.0,16.842105263157894,
20.0,17.894736842105264,
20.0,18.94736842105263,
20.0,20.0,
