reaction_id,reaction_name,distance_from_PHB,flux,abs_flux,capacity_bound,flux_to_capacity_ratio,bottleneck_score
FACOAL140t2pp,Fatty-acid-CoA ligase (tetradecanoate transport via vectoral Co-A coupling),4,0.002937133913737245,0.002937133913737245,1000.0,2.937133913737245e-06,4.3436779778732473e-10
TTDCAtexi,Tetradecanoate transport via facilitated irreversible diffusion (extracellular to periplasm),5,0.002937133913737245,0.002937133913737245,1000.0,2.937133913737245e-06,4.3436779778732473e-10
FACOAL170_anteiso,Fatty acid  CoA ligase  anteiso C170,5,0.002627961922817535,0.002627961922817535,1000.0,2.627961922817535e-06,3.477348852092433e-10
KAS12,B-ketoacyl synthetase (Anteiso-C17:0),4,0.002627961922817535,0.002627961922817535,1000.0,2.627961922817535e-06,3.477348852092433e-10
FE2t,Iron  II  transport,5,0.002595112398782315,0.002595112398782315,1000.0,2.595112398782315e-06,3.3909584665482605e-10
ACONT,Aconitate hydratase,4,0.002011550265921363,0.002011550265921363,1000.0,2.011550265921363e-06,2.037379369260586e-10
CITt14,Citrate transport in via Ca complex,4,0.0020115502659213626,0.0020115502659213626,1000.0,2.0115502659213625e-06,2.037379369260585e-10
ICDHyr,Isocitrate dehydrogenase (NADP),4,0.0020115502659213626,0.0020115502659213626,1000.0,2.0115502659213625e-06,2.037379369260585e-10
SO4t2,Sulfate transport in via proton symport,5,0.001676485120762127,0.001676485120762127,1000.0,1.676485120762127e-06,1.4151729924696213e-10
ACACT7r,Acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r),3,0.00154585995459855,0.00154585995459855,1000.0,1.54585995459855e-06,1.2032348969177972e-10
ECOAH7,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA),5,0.00154585995459855,0.00154585995459855,1000.0,1.54585995459855e-06,1.2032348969177972e-10
ACOAD7,Acyl-CoA dehydrogenase (hexadecanoyl-CoA),4,-0.0015458599545985499,0.0015458599545985499,1000.0,1.5458599545985498e-06,1.203234896917797e-10
HACD7,3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),4,0.0015458599545985499,0.0015458599545985499,1000.0,1.5458599545985498e-06,1.203234896917797e-10
r2465_1,Cation Diffusion Facilitator (Cdf) Tcdb:2.A.4.2.3,5,-0.00013178456112952636,0.00013178456112952636,10.0,1.3178456112952635e-05,8.744584815531143e-11
UAG2E,UDP-N-acetylglucosamine 2-epimerase,5,0.0011593949659489122,0.0011593949659489122,1000.0,1.1593949659489123e-06,6.768196295162606e-11
FACOAL170_ISO,Fatty acid  CoA ligase  Iso C170,5,0.001082101968218985,0.001082101968218985,1000.0,1.082101968218985e-06,5.895850994897207e-11
KAS11,B-ketoacyl synthetase (Iso-C17:0),4,0.001082101968218985,0.001082101968218985,1000.0,1.082101968218985e-06,5.895850994897207e-11
ECOAH4,3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA),5,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ACACT6r_1,Acetyl CoA C acyltransferase  dodecanoyl CoA,3,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ACACT4r,Acetyl-CoA C-acyltransferase (octanoyl-CoA) (r),3,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ECOAH3,3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA),5,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
HACD2,3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA),4,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ACACT2r,Acetyl-CoA C-acyltransferase (butanoyl-CoA) (r),3,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ACOAD6,Acyl-CoA dehydrogenase (tetradecanoyl-CoA),4,0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ACOAD5_1,Acyl CoA dehydrogenase  dodecanoyl CoA,4,0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
HACD3,3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),4,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
IBTMr,Isobutyryl-CoA mutase,3,0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ACOAD3,Acyl-CoA dehydrogenase (octanoyl-CoA),4,0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
HACD4,3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),4,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ACACT3r,Acetyl-CoA C-acyltransferase (hexanoyl-CoA) (r),3,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ECOAH6,3-hydroxyacyl-CoA dehydratase (3-hydroxytetradecanoyl-CoA),5,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
HACD6,3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),4,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ECOAH5_1,3 hydroxyacyl CoA dehydratase  3 hydroxydodecanoyl CoA,5,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
HACD5,3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),4,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ACACT5r_1,Acetyl CoA C acyltransferase  decanoyl CoA,3,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ECOAH2,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA),5,-0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ACOAD4_1,Acyl CoA dehydrogenase  decanoyl CoA,4,0.0009275159727591299,0.0009275159727591299,1000.0,9.275159727591299e-07,4.3316456289040695e-11
ACOAD2,Acyl-CoA dehydrogenase (hexanoyl-CoA),4,-0.0009275159727591298,0.0009275159727591298,1000.0,9.275159727591298e-07,4.331645628904068e-11
ASPO6,L-aspartate oxidase,5,0.0008803672441451377,0.0008803672441451377,1000.0,8.803672441451377e-07,3.9024547492719346e-11
NNDPR,Nicotinate-nucleotide diphosphorylase (carboxylating),5,0.0008803672441451377,0.0008803672441451377,1000.0,8.803672441451377e-07,3.9024547492719346e-11
QULNS,Quinolinate synthase,5,0.0008803672441451375,0.0008803672441451375,1000.0,8.803672441451376e-07,3.9024547492719333e-11
NADDPp_1,"NAD diphosphatase, peroxisomal",7,-0.0008803672441390931,0.0008803672441390931,1000.0,8.803672441390931e-07,3.902454749218347e-11
KAS6,B-ketoacyl synthetase (Iso-C16:0),4,0.000772929977299275,0.000772929977299275,1000.0,7.72929977299275e-07,3.008087242294493e-11
FACOAL160_ISO,Fatty acid  CoA ligase  Iso C160,5,0.0007729299772992749,0.0007729299772992749,1000.0,7.729299772992749e-07,3.0080872422944925e-11
KAS13,B-ketoacyl synthetase (octadecanoate),3,0.0004637579863795649,0.0004637579863795649,1000.0,4.637579863795649e-07,1.082911407226017e-11
FACOAL180_2,Fatty acid  CoA ligase  octadecanoate,4,0.00046375798637956486,0.00046375798637956486,1000.0,4.6375798637956485e-07,1.0829114072260167e-11
TECA3S45,Glycerol teichoic acid  n45   unlinked  glucose substituted,5,0.0003864649886496374,0.0003864649886496374,1000.0,3.864649886496374e-07,7.520218105736228e-12
TECA2S45,Glycerol teichoic acid  n45   unlinked  D ala substituted,5,0.00038646498864963735,0.00038646498864963735,1000.0,3.8646498864963734e-07,7.520218105736226e-12
TECA1S45,Glycerol teichoic acid  n45   unlinked  unsubstituted,5,0.00038646498864963735,0.00038646498864963735,1000.0,3.8646498864963734e-07,7.520218105736226e-12
MEPCT,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,5,0.00030917199091971,0.00030917199091971,1000.0,3.0917199091971e-07,4.8129395876711885e-12
CDPMEK,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,6,0.00030917199091971,0.00030917199091971,1000.0,3.0917199091971e-07,4.8129395876711885e-12
DXPS,1-deoxy-D-xylulose 5-phosphate synthase,4,0.00030917199091971,0.00030917199091971,1000.0,3.0917199091971e-07,4.8129395876711885e-12
MECDPS,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",5,0.00030917199091971,0.00030917199091971,1000.0,3.0917199091971e-07,4.8129395876711885e-12
DXPRIi,1-deoxy-D-xylulose reductoisomerase,5,0.00030917199091970996,0.00030917199091970996,1000.0,3.0917199091970994e-07,4.812939587671187e-12
MECDPDH2,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",6,0.00030917199091970996,0.00030917199091970996,1000.0,3.0917199091970994e-07,4.812939587671187e-12
CU2tex,Copper (Cu+2) transport via diffusion (extracellular to periplasm),6,0.0002740036769525929,0.0002740036769525929,1000.0,2.7400367695259293e-07,3.780270757609593e-12
CU2tpp,Copper transport in via permease (no H+),5,0.0002740036769525929,0.0002740036769525929,1000.0,2.7400367695259293e-07,3.780270757609593e-12
IPDPS,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp),6,0.00027052549205474626,0.00027052549205474626,1000.0,2.7052549205474626e-07,3.684906871810754e-12
MNt2,Manganese transport in via proton symport,5,0.00026704730715689944,0.00026704730715689944,1000.0,2.6704730715689943e-07,3.5907612613450396e-12
DHFR,Dihydrofolate reductase,5,0.0002585450774066119,0.0002585450774066119,1000.0,2.585450774066119e-07,3.3657563356215285e-12
FOLR2,Folate reductase,5,0.0002585450774066119,0.0002585450774066119,1000.0,2.585450774066119e-07,3.3657563356215285e-12
r0963,Facilitated diffusion,6,0.0002585450774066119,0.0002585450774066119,1000.0,2.585450774066119e-07,3.3657563356215285e-12
PTPATi,Pantetheine-phosphate adenylyltransferase,6,0.00022260383346104487,0.00022260383346104487,1000.0,2.2260383346104488e-07,2.4950278822230474e-12
PNTK,Pantothenate kinase,5,0.00022260383346104485,0.00022260383346104485,1000.0,2.2260383346104485e-07,2.4950278822230466e-12
PNTOt4pp,Pantothenate sodium symporter (periplasm),4,0.00022260383346104485,0.00022260383346104485,1000.0,2.2260383346104485e-07,2.4950278822230466e-12
PPNCL,Phosphopantothenate-cysteine ligase,4,0.00022260383346104485,0.00022260383346104485,1000.0,2.2260383346104485e-07,2.4950278822230466e-12
PNTOtex,Pantothenate transport via diffusion (extracellular to periplasm),5,0.00022260383346104485,0.00022260383346104485,1000.0,2.2260383346104485e-07,2.4950278822230466e-12
PPCDC,Phosphopantothenoylcysteine decarboxylase,5,0.00022260383346104485,0.00022260383346104485,1000.0,2.2260383346104485e-07,2.4950278822230466e-12
DPCOAK,Dephospho-CoA kinase,7,0.00022260383346104485,0.00022260383346104485,1000.0,2.2260383346104485e-07,2.4950278822230466e-12
RIBFLVt2,Riboflavin transport in via proton symport,5,0.0001723633849377383,0.0001723633849377383,1000.0,1.723633849377383e-07,1.495891704720628e-12
KAS1,B-ketoacyl synthetase (Iso-C14:0),4,0.00015458599545985498,0.00015458599545985498,1000.0,1.5458599545985497e-07,1.2032348969177967e-12
FACOAL140_ISO,Fatty acid  CoA ligase  Iso C140,5,0.00015458599545985498,0.00015458599545985498,1000.0,1.5458599545985497e-07,1.2032348969177967e-12
METAT,Methionine adenosyltransferase,4,0.0001248281913338329,0.0001248281913338329,1000.0,1.248281913338329e-07,7.845768347533552e-13
OAADCS,Oxaloacetate decarboxylase sodium pump,4,0.00011130191673127601,0.00011130191673127601,1000.0,1.1130191673127601e-07,6.237569705642082e-13
THMabc,Thiamine transport via ABC system,6,8.618169246886915e-05,8.618169246886915e-05,1000.0,8.618169246886915e-08,3.73972926180157e-13
MTHFD2i,Methylenetetrahydrofolate dehydrogenase  NAD,5,8.618169246886915e-05,8.618169246886915e-05,1000.0,8.618169246886915e-08,3.73972926180157e-13
RBFK,Riboflavin kinase,5,8.618169246886915e-05,8.618169246886915e-05,1000.0,8.618169246886915e-08,3.73972926180157e-13
PLPS_1,Pyridoxal-5-phosphate synthase,4,8.618169246886915e-05,8.618169246886915e-05,1000.0,8.618169246886915e-08,3.73972926180157e-13
TMDPK_1,Thiamine diphosphokinase,5,8.618169246886915e-05,8.618169246886915e-05,1000.0,8.618169246886915e-08,3.73972926180157e-13
MTHFC,Methenyltetrahydrofolate cyclohydrolase,5,8.618169246886915e-05,8.618169246886915e-05,1000.0,8.618169246886915e-08,3.73972926180157e-13
FMNAT,FMN adenylyltransferase,4,8.618169246886915e-05,8.618169246886915e-05,1000.0,8.618169246886915e-08,3.73972926180157e-13
OCTDPS,Octaprenyl pyrophosphate synthase,5,3.864649886496375e-05,3.864649886496375e-05,1000.0,3.864649886496375e-08,7.520218105736232e-14
BZt,Benzoate transport (diffusion),4,3.864649886496375e-05,3.864649886496375e-05,1000.0,3.864649886496375e-08,7.520218105736232e-14
DMPPS,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp),7,3.864649886496375e-05,3.864649886496375e-05,1000.0,3.864649886496375e-08,7.520218105736232e-14
NPHS,Naphthoate synthase,4,3.864649886496375e-05,3.864649886496375e-05,1000.0,3.864649886496375e-08,7.520218105736232e-14
DHNAOT_1,1 4 dihydroxy 2 naphthoate octaprenyltransferase,4,3.864649886496375e-05,3.864649886496375e-05,1000.0,3.864649886496375e-08,7.520218105736232e-14
COBALTt5,Cobalt (Co+2) transport via diffusion (extracellular to cytoplasm),5,-3.864649886496375e-05,3.864649886496375e-05,1000.0,3.864649886496375e-08,7.520218105736232e-14
SUCBZT1,Succinyl:benzoate CoA transferase,3,3.864649886496375e-05,3.864649886496375e-05,1000.0,3.864649886496375e-08,7.520218105736232e-14
BSCT,Benzoylsuccinyl-CoA thiolase,3,-3.864649886496375e-05,3.864649886496375e-05,1000.0,3.864649886496375e-08,7.520218105736232e-14
AMMQT8_2,S-adenosylmethione:2-demethylmenaquinone methyltransferase,4,3.8646498864963745e-05,3.8646498864963745e-05,1000.0,3.864649886496374e-08,7.52021810573623e-14
HCYSMT2,Homocysteine Methyltransferase,4,3.8646498864963745e-05,3.8646498864963745e-05,1000.0,3.864649886496374e-08,7.52021810573623e-14
FADMQOR,Menaquinone:FAD oxidoreductase,4,3.8646498864963745e-05,3.8646498864963745e-05,1000.0,3.864649886496374e-08,7.52021810573623e-14
AHCi,Adenosylhomocysteinase,4,3.8646498864963745e-05,3.8646498864963745e-05,1000.0,3.864649886496374e-08,7.52021810573623e-14
DMATT,Dimethylallyltranstransferase,6,3.8646498864963745e-05,3.8646498864963745e-05,1000.0,3.864649886496374e-08,7.52021810573623e-14
GRTT,Geranyltranstransferase,6,3.8646498864963745e-05,3.8646498864963745e-05,1000.0,3.864649886496374e-08,7.52021810573623e-14
MMETtex,S-methyl-L-methionine transport via diffusion (extracellular to periplasm),5,3.864649886496374e-05,3.864649886496374e-05,1000.0,3.8646498864963735e-08,7.520218105736227e-14
MMETt2pp,S-methylmethionine permease (periplasm),4,3.864649886496374e-05,3.864649886496374e-05,1000.0,3.8646498864963735e-08,7.520218105736227e-14
LIPO2S24_BS,Lipoteichoic acid synthesis  n24   linked  N acetylglucosamine substituted,5,1.9323249432481872e-05,1.9323249432481872e-05,1000.0,1.932324943248187e-08,1.8800545264340574e-14
LIPO1S24_BS,Lipoteichoic acid synthesis  n24   linked  glucose substituted,5,1.9323249432481872e-05,1.9323249432481872e-05,1000.0,1.932324943248187e-08,1.8800545264340574e-14
LIPO4S24_BS,Lipoteichoic acid synthesis  n24   linked  unsubstituted,5,1.9323249432481872e-05,1.9323249432481872e-05,1000.0,1.932324943248187e-08,1.8800545264340574e-14
LIPO3S24_BS,Lipoteichoic acid synthesis  n24   unliked  D alanine substituted,5,1.9323249432481872e-05,1.9323249432481872e-05,1000.0,1.932324943248187e-08,1.8800545264340574e-14
SERt2r,L serine reversible transport via proton symport,4,2.953748730254469e-13,2.953748730254469e-13,1000.0,2.953748730254469e-16,4.392959719301391e-30
13PPDH2_1,"1,3-propanediol dehydrogenase",6,5.92875530285413e-14,5.92875530285413e-14,1000.0,5.92875530285413e-17,1.7698529227803823e-31
LDH_L,L-lactate dehydrogenase,4,-8.427664504547787e-15,8.427664504547787e-15,1000.0,8.427664504547788e-18,3.5762230845595135e-33
NH4tex,Ammonia transport via diffusion (extracellular to periplasm),5,-1.913878579293638e-15,1.913878579293638e-15,1000.0,1.9138785792936377e-18,1.8443310957369574e-34
NH4tpp,Ammonia reversible transport (periplasm),5,-1.913878579293638e-15,1.913878579293638e-15,1000.0,1.9138785792936377e-18,1.8443310957369574e-34
G3PAT160,Glycerol-3-phosphate acyltransferase (C16:0),5,-4.37043890009489e-17,4.37043890009489e-17,1000.0,4.3704389000948897e-20,9.61745651424956e-38
DAGK160,Diacylglycerol kinase (n-C16:0),6,-2.795636255806322e-17,2.795636255806322e-17,1000.0,2.7956362558063216e-20,3.935242078185075e-38
3NUCLE1,3  nucleotidase  3  AMP,5,-1.756997981132023e-17,1.756997981132023e-17,1000.0,1.756997981132023e-20,1.554363717021424e-38
DNMPPA,Dihydroneopterin monophosphate dephosphorylase,6,9.214162637496408e-30,9.214162637496408e-30,1000.0,9.214162637496409e-33,4.27485976504364e-63
GLYCTO1,Glycolate oxidase,4,9.214162637496407e-30,9.214162637496407e-30,1000.0,9.214162637496406e-33,4.2748597650436377e-63
DHNPA_1,Dihydroneopterin aldolase,5,9.214162637496407e-30,9.214162637496407e-30,1000.0,9.214162637496406e-33,4.2748597650436377e-63
OHPBAT,O-Phospho-4-hydroxy-L-threonine:2-oxoglutarate aminotransferase,4,-5.295769079185221e-30,5.295769079185221e-30,1000.0,5.2957690791852206e-33,1.4121089455531685e-63
PERD,Erythronate 4-phosphate (4per) dehydrogenase,5,-5.066863841539855e-30,5.066863841539855e-30,1000.0,5.0668638415398545e-33,1.292672747731172e-63
2AACLPPEAT161,2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160,5,0.0,0.0,1000.0,0.0,0.0
UAG2EMA,UDP-N-acetyl-D-glucosamine 2-epimerase (Hydrolysis),5,0.0,0.0,1000.0,0.0,0.0
AGM4Pt2pp,GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm),4,0.0,0.0,1000.0,0.0,0.0
GLUDy_1,Glutamate dehydrogenase (NADP),4,0.0,0.0,1000.0,0.0,0.0
2AACLPGT161,2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160,5,0.0,0.0,1000.0,0.0,0.0
LPLIPAL1A160pp,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:0) (periplasm)",4,0.0,0.0,1000.0,0.0,0.0
MANGLYCptspp,2-O-alpha-mannosyl-D-glycerate transport via PEP:Pyr PTS (periplasm),4,0.0,0.0,1000.0,0.0,0.0
CD2t5,Cadmium  Cd2  transport out via proton antiport  cytosolexternal,4,0.0,0.0,1000.0,0.0,0.0
ACGAptspp,N-Acetyl-D-glucosamine transport via PEP:Pyr PTS  (periplasm),4,0.0,0.0,1000.0,0.0,0.0
PPAtex,Propionate transport via diffusion,5,0.0,0.0,1000.0,0.0,0.0
4HPRODCtex,Cis 4 hydroxy L proline transport  extracellular,6,0.0,0.0,1000.0,0.0,0.0
HYXNtex,Hypoxanthine transport via diffusion (extracellular to periplasm),5,0.0,0.0,1000.0,0.0,0.0
BTNt2i,Biotin uptake,5,0.0,0.0,1000.0,0.0,0.0
ALR4x,Aldose reductase (acetol),6,0.0,0.0,1000.0,0.0,0.0
TYRabc,,5,0.0,0.0,1000.0,0.0,0.0
BALALEUabcpp,Beta alanyl L leucine transport via ABC system  periplasm,6,0.0,0.0,1000.0,0.0,0.0
ACPS1,Acyl-carrier protein synthase,5,0.0,0.0,1000.0,0.0,0.0
ALDD1,Aldehyde dehydrogenase  formaldehyde  NAD,5,0.0,0.0,1000.0,0.0,0.0
RNDR4,Ribonucleoside-diphosphate reductase (UDP),4,0.0,0.0,1000.0,0.0,0.0
PAPSR,Phosphoadenylyl-sulfate reductase (thioredoxin),4,0.0,0.0,1000.0,0.0,0.0
PYNP1_1,Pyrimidine-nucleoside phosphorylase (cytosine),6,0.0,0.0,0.0,0.0,0.0
NBAHH_ir,Nalpha-(beta-alanyl)-L-histidine hydrolase IR,5,0.0,0.0,1000.0,0.0,0.0
ISETACabcpp,Isethionate transport via ABC system (periplasm),5,0.0,0.0,1000.0,0.0,0.0
GLYK,Glycerol kinase,5,0.0,0.0,1000.0,0.0,0.0
PSD161,Phosphatidylserine decarboxylase (n-C16:1),5,0.0,0.0,1000.0,0.0,0.0
BGLA,Beta-glucosidase,5,0.0,0.0,1000.0,0.0,0.0
ECOAH2c,Enoyl CoA hydratase  bacterial,5,0.0,0.0,1000.0,0.0,0.0
PTRCabc,Putrescine transport via ABC system,4,0.0,0.0,1000.0,0.0,0.0
G3PD4,Glycerol 3 phosphate dehydrogenase  menaquinone 7,4,0.0,0.0,1000.0,0.0,0.0
URIC,Uricase,5,0.0,0.0,1000.0,0.0,0.0
SUCBZL,O-succinylbenzoate-CoA ligase,4,0.0,0.0,1000.0,0.0,0.0
MTRK,5-methylthioribose kinase,6,0.0,0.0,1000.0,0.0,0.0
ACOTA,Acetylornithine transaminase,4,0.0,0.0,1000.0,0.0,0.0
DHBSZ3FEexs,23dhbsz3 Fe III sequestration,5,0.0,0.0,1000.0,0.0,0.0
SULFACabcpp,Sulfoacetate transport via ABC system (periplasm),5,0.0,0.0,1000.0,0.0,0.0
HACOADr,3 hydroxyacyl CoA dehydrogenase,5,0.0,0.0,1000.0,0.0,0.0
AMPEP10,Aminopeptidase,4,0.0,0.0,1000.0,0.0,0.0
AMPEP12,Aminopeptidase,5,0.0,0.0,1000.0,0.0,0.0
PG180abcpp,"Phosphatidylglycerol transport via ABC system (n-C18:0, periplasm)",5,0.0,0.0,1000.0,0.0,0.0
ASPt2pp,L-aspartate transport in via proton symport (periplasm),4,0.0,0.0,1000.0,0.0,0.0
AHSERL2,O acetylhomoserine  thiol  lyase,3,0.0,0.0,1000.0,0.0,0.0
DSERDHr,D-serine dehydrogenase,5,0.0,0.0,1000.0,0.0,0.0
GND,Phosphogluconate dehydrogenase,5,0.0,0.0,1000.0,0.0,0.0
MBCOAi,"3-Methylbutanoyl-CoA:(acceptor) 2,3-oxidoreductase",4,0.0,0.0,1000.0,0.0,0.0
METSOXR1,L-methionine-S-oxide reductase,4,0.0,0.0,1000.0,0.0,0.0
PACCOAE,"Ring 1,2-phenylacetyl-CoA epoxidase (NADPH)",5,0.0,0.0,1000.0,0.0,0.0
FACOAL60t2pp,Fatty-acid-CoA ligase (hexanoate transport via vectoral Co-A coupling),4,0.0,0.0,1000.0,0.0,0.0
ACGAtex,N-Acetyl-D-glucosamine transport via diffusion (extracellular to periplasm),5,0.0,0.0,1000.0,0.0,0.0
ARGabc,L-arginine transport via ABC system,5,0.0,0.0,1000.0,0.0,0.0
UREA_1,Urease,5,0.0,0.0,1000.0,0.0,0.0
GLCabcpp,D-glucose transport via ABC system (periplasm),5,0.0,0.0,1000.0,0.0,0.0
ACPPAT181,Acyl-(acyl carrier protein):phosphate acyltransferase (C18:1),5,0.0,0.0,1000.0,0.0,0.0
CTPS2,CTP synthase (glutamine),4,0.0,0.0,1000.0,0.0,0.0
ECOAH1_1,3 hydroxyacyl CoA dehydratase  3 hydroxybutanoyl CoA,3,0.0,0.0,1000.0,0.0,0.0
QMO2,Quinol monooxygenase (Ubiquinol-8),5,0.0,0.0,1000.0,0.0,0.0
ACM6PH,N-acetylmuramate 6-phosphate hydrolase,4,0.0,0.0,1000.0,0.0,0.0
DKDID,"D-2,3-Diketo 4-deoxy-epi-inositol dehydratase",6,0.0,0.0,1000.0,0.0,0.0
SUCCt2_2pp,Succinate transport via proton symport (2 H) (periplasm),3,0.0,0.0,1000.0,0.0,0.0
ACHBS,2-aceto-2-hydroxybutanoate synthase,4,0.0,0.0,1000.0,0.0,0.0
ACTDa,Acetoin dehydrogenase,4,0.0,0.0,0.0,0.0,0.0
MTAM_1,,6,0.0,0.0,1000.0,0.0,0.0
THMP,Thiamin phosphatase,6,0.0,0.0,1000.0,0.0,0.0
GALM,Aldose 1 epimerase,5,0.0,0.0,1000.0,0.0,0.0
AMPEP7,Aminopeptidase,5,0.0,0.0,1000.0,0.0,0.0
AMID4,Amidase,3,0.0,0.0,1000.0,0.0,0.0
MMM2,Methylmalonyl-CoA mutase,3,0.0,0.0,1000.0,0.0,0.0
FRD2,Fumarate reductase,3,0.0,0.0,1000.0,0.0,0.0
PPPGO,Protoporphyrinogen oxidase (aerobic),6,0.0,0.0,1000.0,0.0,0.0
MCTP2App,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),5,0.0,0.0,1000.0,0.0,0.0
NTPP8,Nucleoside triphosphate pyrophosphorylase (utp),5,0.0,0.0,1000.0,0.0,0.0
GLYC3Pabcpp,Sn-Glycerol 3-phosphate transport via ABC system (periplasm),5,0.0,0.0,1000.0,0.0,0.0
ZN2t4,Zinc transport out via antiport,5,0.0,0.0,1000.0,0.0,0.0
NTPP3,Nucleoside triphosphate pyrophosphorylase (dctp),5,0.0,0.0,1000.0,0.0,0.0
LDH_D,D-lactate dehydrogenase,4,0.0,0.0,1000.0,0.0,0.0
FE3PYOVDL2,Ferripyoverdine complex formation  P putida KT2440 specific,5,0.0,0.0,1000.0,0.0,0.0
BALAt2r,Beta Alanine transport in via proton symport,5,0.0,0.0,1000.0,0.0,0.0
CHLabc,Choline transport via ABC system,7,0.0,0.0,1000.0,0.0,0.0
DURIPP_1,Deoxyuridine phosphorylase,6,0.0,0.0,1000.0,0.0,0.0
PTHPS_1,6-pyruvoyltetrahydropterin synthase,6,0.0,0.0,1000.0,0.0,0.0
ALDD6,Aldehyde dehydrogenase  hexanal  NAD,4,0.0,0.0,1000.0,0.0,0.0
3AMPt6,3  AMP transport inout via proton symport,6,0.0,0.0,1000.0,0.0,0.0
SHGO,S-2-hydroxyglutarate oxidase,4,0.0,0.0,1000.0,0.0,0.0
FACOAE180,Fatty-acid-CoA thioesterase (octadecanoate),4,0.0,0.0,1000.0,0.0,0.0
IMPC,IMP cyclohydrolase,6,0.0,0.0,1000.0,0.0,0.0
AB6PGH,Arbutin 6-phosphate glucohydrolase,5,0.0,0.0,1000.0,0.0,0.0
GLXCBL,Glyoxalate carboligase,4,0.0,0.0,1000.0,0.0,0.0
PRATPP,Phosphoribosyl-ATP pyrophosphatase,6,0.0,0.0,1000.0,0.0,0.0
MDDCP5pp,"Murein D,D-carboxypeptidase (murein5p3p) (periplasm)",5,0.0,0.0,1000.0,0.0,0.0
M1PD,Mannitol-1-phosphate 5-dehydrogenase,5,0.0,0.0,1000.0,0.0,0.0
GALabc,D-galactose transport via ABC system,5,0.0,0.0,1000.0,0.0,0.0
NADS2,Nicotinate-mononucleotide adenylyltransferase,4,0.0,0.0,1000.0,0.0,0.0
XPPT,Xanthine phosphoribosyltransferase,5,0.0,0.0,1000.0,0.0,0.0
FDMO4,FMNH2-dependent monooxygenase (butanesulfonate),4,0.0,0.0,1000.0,0.0,0.0
PUNP2,Purine-nucleoside phosphorylase (Deoxyadenosine),6,0.0,0.0,1000.0,0.0,0.0
