EX_glc__D_e,EX_o2_e,growth_rate,curvature
13.68421052631579,4.2105263157894735,0.19614466454653895,0.02021974803771515
14.736842105263158,4.2105263157894735,0.1601589678947886,0.015140138873757458
15.789473684210526,4.2105263157894735,0.12369176155415704,0.010604162224219223
16.842105263157894,4.2105263157894735,0.08721765800195547,0.010052926439259204
12.631578947368421,5.263157894736842,0.21999808795924503,0.006992052233723795
13.68421052631579,5.263157894736842,0.19882051516364066,0.010798041981848824
14.736842105263158,5.263157894736842,0.16377154372155592,0.006822923019982765
13.68421052631579,6.315789473684211,0.2001818933647944,0.007278422957408465
13.68421052631579,7.368421052631579,0.2013042298150932,0.006747611224578356
13.68421052631579,8.421052631578947,0.20242656626539465,0.00672028555085577
2.1052631578947367,9.473684210526315,0.3987939708902874,0.005218226298352561
13.68421052631579,9.473684210526315,0.20351662890223932,0.006778685324594255
13.68421052631579,10.526315789473683,0.20417545304904114,0.006447892361066831
13.68421052631579,11.578947368421051,0.20482267213082306,0.006258230069994763
13.68421052631579,12.631578947368421,0.20546989121260617,0.006313126345731213
14.736842105263158,12.631578947368421,0.17632019079191744,0.005195242017530086
13.68421052631579,13.68421052631579,0.20599286209933002,0.006258507018223828
14.736842105263158,13.68421052631579,0.17800693537894782,0.005703158350827545
13.68421052631579,14.736842105263158,0.20599286209933818,0.005731906465453848
14.736842105263158,14.736842105263158,0.17941866903419118,0.00596287731819064
13.68421052631579,15.789473684210526,0.20599286209933776,0.005233339411689021
14.736842105263158,15.789473684210526,0.1805410054844891,0.005961415308087251
14.736842105263158,16.842105263157894,0.1816633419347922,0.006057667415973737
14.736842105263158,17.894736842105264,0.1827856783850936,0.006244213300970938
14.736842105263158,18.94736842105263,0.18390801483539718,0.006430759185970644
14.736842105263158,20.0,0.18501927567971987,0.006609808270173408
