glucose,nitrogen,growth_rate_1_h,PHB_flux
5.714285714285714,7.857142857142858,0.3721667012325888,3.3138386185769346
7.142857142857143,7.857142857142858,0.3721667012325886,3.3138386185770057
8.571428571428571,7.857142857142858,0.37216670123258866,3.3138386185770514
10.0,7.857142857142858,0.3721667012325891,3.3138386185768978
11.428571428571429,7.857142857142858,0.3721667012325888,3.3138386185769346
12.857142857142858,7.857142857142858,0.3721667012325886,3.3138386185770057
14.285714285714286,7.857142857142858,0.37216670123258866,3.3138386185770514
15.714285714285715,7.857142857142858,0.3721667012325891,3.3138386185768978
17.142857142857142,7.857142857142858,0.3721667012325888,3.3138386185769346
18.571428571428573,7.857142857142858,0.3721667012325886,3.3138386185770057
20.0,7.857142857142858,0.37216670123258866,3.3138386185770514
0.0,8.571428571428571,0.3721667012325891,3.3138386185768978
1.4285714285714286,8.571428571428571,0.3721667012325888,3.3138386185769346
2.857142857142857,8.571428571428571,0.3721667012325886,3.3138386185770057
4.285714285714286,8.571428571428571,0.37216670123258866,3.3138386185770514
5.714285714285714,8.571428571428571,0.3721667012325891,3.3138386185768978
7.142857142857143,8.571428571428571,0.3721667012325888,3.3138386185769346
8.571428571428571,8.571428571428571,0.3721667012325886,3.3138386185770057
10.0,8.571428571428571,0.37216670123258866,3.3138386185770514
11.428571428571429,8.571428571428571,0.3721667012325891,3.3138386185768978
12.857142857142858,8.571428571428571,0.3721667012325888,3.3138386185769346
14.285714285714286,8.571428571428571,0.3721667012325886,3.3138386185770057
15.714285714285715,8.571428571428571,0.37216670123258866,3.3138386185770514
17.142857142857142,8.571428571428571,0.3721667012325891,3.3138386185768978
18.571428571428573,8.571428571428571,0.3721667012325888,3.3138386185769346
20.0,8.571428571428571,0.3721667012325886,3.3138386185770057
0.0,9.285714285714286,0.37216670123258866,3.3138386185770514
1.4285714285714286,9.285714285714286,0.3721667012325891,3.3138386185768978
2.857142857142857,9.285714285714286,0.3721667012325888,3.3138386185769346
4.285714285714286,9.285714285714286,0.3721667012325886,3.3138386185770057
5.714285714285714,9.285714285714286,0.37216670123258866,3.3138386185770514
7.142857142857143,9.285714285714286,0.3721667012325891,3.3138386185768978
8.571428571428571,9.285714285714286,0.3721667012325888,3.3138386185769346
10.0,9.285714285714286,0.3721667012325886,3.3138386185770057
11.428571428571429,9.285714285714286,0.37216670123258866,3.3138386185770514
12.857142857142858,9.285714285714286,0.3721667012325891,3.3138386185768978
14.285714285714286,9.285714285714286,0.3721667012325888,3.3138386185769346
15.714285714285715,9.285714285714286,0.3721667012325886,3.3138386185770057
17.142857142857142,9.285714285714286,0.37216670123258866,3.3138386185770514
18.571428571428573,9.285714285714286,0.3721667012325891,3.3138386185768978
20.0,9.285714285714286,0.3721667012325888,3.3138386185769346
0.0,10.0,0.3721667012325886,3.3138386185770057
1.4285714285714286,10.0,0.37216670123258866,3.3138386185770514
2.857142857142857,10.0,0.3721667012325891,3.3138386185768978
4.285714285714286,10.0,0.3721667012325888,3.3138386185769346
5.714285714285714,10.0,0.3721667012325886,3.3138386185770057
7.142857142857143,10.0,0.37216670123258866,3.3138386185770514
8.571428571428571,10.0,0.3721667012325891,3.3138386185768978
10.0,10.0,0.3721667012325888,3.3138386185769346
11.428571428571429,10.0,0.3721667012325886,3.3138386185770057
12.857142857142858,10.0,0.37216670123258866,3.3138386185770514
14.285714285714286,10.0,0.3721667012325891,3.3138386185768978
15.714285714285715,10.0,0.3721667012325888,3.3138386185769346
17.142857142857142,10.0,0.3721667012325886,3.3138386185770057
18.571428571428573,10.0,0.37216670123258866,3.3138386185770514
20.0,10.0,0.3721667012325891,3.3138386185768978
